name,KEGG
GUANIDINOSUCCINATE_M-2H+Na,C03139
GUANIDINOSUCCINATE_M+e,C03139
GUANIDINOSUCCINATE_M-H,C03139
GUANIDINOSUCCINATE_M-H -H2O,C03139
GUANIDINOSUCCINATE_M-H+HCOONa,C03139
GUANIDINOSUCCINATE_M+CF3COO,C03139
PHOSPHOCREATINE_M-H,C02305
PHOSPHOCREATINE_M-2H+Na,C02305
HISTIDINE_M+e,C00135
HISTIDINE_M-H,C00135
"2,4-DIHYDROXYPTERIDINE_M-H",C03212
"2,4-DIHYDROXYPTERIDINE_2M-2H+Na",C03212
"2,4-DIHYDROXYPTERIDINE_M-H+HCOONa",C03212
6-HYDROXYNICOTINATE_2M-2H+Na,C01020
6-HYDROXYNICOTINATE_M+COOH,C01020
6-HYDROXYNICOTINATE_M-H + HCOOH,C01020
6-HYDROXYNICOTINATE_M-H+HCOONa,C01020
6-HYDROXYNICOTINATE_2M-H,C01020
6-HYDROXYNICOTINATE_M-H,C01020
PANTOTHENATE_M-H,C00864
PANTOTHENATE_2M-2H+Na,C00864
PANTOTHENATE_2M-H,C00864
PANTOTHENATE_3M-3H+2Na,C00864
PANTOTHENATE_M-H+HCOONa,C00864
PANTOTHENATE_M+Cl,C00864
PANTOTHENATE_M+CF3COO,C00864
INOSINE-MONOPHOSPHATE_2M-2H+Na,C00130
INOSINE-MONOPHOSPHATE_M-2H+K,C00130
INOSINE-MONOPHOSPHATE_M-2H+Na,C00130
INOSINE-MONOPHOSPHATE_2M-H,C00130
INOSINE-MONOPHOSPHATE_M-H,C00130
INOSINE-MONOPHOSPHATE_M-H+HCOONa,C00130
D-RIBOSE 5-PHOSPHATE_M-H,C00117
D-RIBOSE 5-PHOSPHATE_2M-2H,C00117
D-RIBOSE 5-PHOSPHATE_M-H+HCOONa,C00117
D-RIBOSE 5-PHOSPHATE_M-H -H2O,C00117
D-RIBOSE 5-PHOSPHATE_M-H+H2O,C00117
D-RIBOSE 5-PHOSPHATE_2M-H,C00117
D-RIBOSE 5-PHOSPHATE_M+OH,C00117
D-RIBOSE 5-PHOSPHATE_2M-2H+Na,C00117
D-RIBOSE 5-PHOSPHATE_3M-H,C00117
"3,4-DIHYDROXYPHENYLGLYCOL_M+Cl",C05576
"3,4-DIHYDROXYPHENYLGLYCOL_2M-H",C05576
"3,4-DIHYDROXYPHENYLGLYCOL_M+COOH",C05576
"3,4-DIHYDROXYPHENYLGLYCOL_M-H",C05576
"3,4-DIHYDROXYPHENYLGLYCOL_M-H + HCOOH",C05576
"3,4-DIHYDROXYPHENYLGLYCOL_M-H+HCOONa",C05576
"3,4-DIHYDROXYPHENYLGLYCOL_M+CF3COO",C05576
"3,4-DIHYDROXYPHENYLGLYCOL_M-H -H2O",C05576
2-HYDROXYBUTYRATE_2M-2H,C05984
2-HYDROXYBUTYRATE_2M-2H+K,C05984
2-HYDROXYBUTYRATE_3M-3H+2Na,C05984
2-HYDROXYBUTYRATE_M-H,C05984
2-HYDROXYBUTYRATE_2M-2H+Na,C05984
2-HYDROXYBUTYRATE_M-H+HCOONa,C05984
GLUCOSAMINE 6-SULFATE_2M-H,C04132
GLUCOSAMINE 6-SULFATE_M-H+HCOONa,C04132
GLUCOSAMINE 6-SULFATE_2M-2H+Na,C04132
GLUCOSAMINE 6-SULFATE_3M-H,C04132
GLUCOSAMINE 6-SULFATE_M-H,C04132
MALEAMATE_M-H+HCOONa,C01596
MALEAMATE_2M-2H+Na,C01596
MALEAMATE_M-H,C01596
N-ACETYLGLUTAMATE_2M-H,C00624
N-ACETYLGLUTAMATE_3M-3H+2Na,C00624
N-ACETYLGLUTAMATE_M-2H+Na,C00624
N-ACETYLGLUTAMATE_2M-2H+Na,C00624
N-ACETYLGLUTAMATE_M-H -H2O,C00624
N-ACETYLGLUTAMATE_2M-2H+K,C00624
N-ACETYLGLUTAMATE_M-H+HCOONa,C00624
N-ACETYLGLUTAMATE_M-H,C00624
OXALATE_M-H,C00209
OXALATE_M+CH3COO,C00209
ANSERINE_M+CF3COO,C01262
ANSERINE_2M-2H+Na,C01262
ANSERINE_M-H,C01262
ANSERINE_M+Cl,C01262
ANSERINE_2M-H,C01262
ANSERINE_M+e,C01262
ANSERINE_M-H+HCOONa,C01262
ANILINE-2-SULFONATE_M+e,C06333
ANILINE-2-SULFONATE_2M-2H+Na,C06333
ANILINE-2-SULFONATE_M-H,C06333
ANILINE-2-SULFONATE_M-H+HCOONa,C06333
CIS-4-HYDROXY-D-PROLINE_M-H,C03440
CIS-4-HYDROXY-D-PROLINE_M+Cl,C03440
CIS-4-HYDROXY-D-PROLINE_M-H+HCOONa,C03440
N-ACETYLGALACTOSAMINE_M-H + HCOOH,C01074
N-ACETYLGALACTOSAMINE_M+Cl,C01074
N-ACETYLGALACTOSAMINE_M-H,C01074
N-ACETYLGALACTOSAMINE_M-H -H2O,C01074
N-ACETYLGALACTOSAMINE_M+COOH,C01074
N-ACETYLGALACTOSAMINE_M+CF3COO,C01074
4-HYDROXY-L-PHENYLGLYCINE_2M-2H+Na,C12323
4-HYDROXY-L-PHENYLGLYCINE_M-H,C12323
4-HYDROXY-L-PHENYLGLYCINE_M-H+HCOONa,C12323
4-HYDROXY-L-PHENYLGLYCINE_M-H + HCOOH,C12323
4-HYDROXY-L-PHENYLGLYCINE_2M-2H+K,C12323
4-HYDROXY-L-PHENYLGLYCINE_2M-H,C12323
4-HYDROXY-L-PHENYLGLYCINE_M+COOH,C12323
4-HYDROXY-L-PHENYLGLYCINE_M+Cl,C12323
4-HYDROXY-L-PHENYLGLYCINE_3M-3H+2Na,C12323
N-ACETYLSERINE_2M-2H+Na,null
N-ACETYLSERINE_2M-H,null
N-ACETYLSERINE_M-H+HCOONa,null
N-ACETYLSERINE_2M-2H+K,null
N-ACETYLSERINE_3M-3H+2Na,null
N-ACETYLSERINE_M-H,null
N-ACETYLSERINE_M+CF3COO,null
N-FORMYLGLYCINE_M-H,null
N-FORMYLGLYCINE_M-H+HCOONa,null
N-FORMYLGLYCINE_2M-2H+Na,null
"2,3-DIHYDROXYBENZOATE_2M-2H+K",C00196
"2,3-DIHYDROXYBENZOATE_2M-2H+Na",C00196
"2,3-DIHYDROXYBENZOATE_M-H+HCOONa",C00196
"2,3-DIHYDROXYBENZOATE_3M-3H+2Na",C00196
"2,3-DIHYDROXYBENZOATE_M-H",C00196
2-METHYLCITRATE_M-H+HCOONa,null
2-METHYLCITRATE_M-H -H2O,null
2-METHYLCITRATE_M-H,null
2-METHYLCITRATE_2M-2H+Na,null
2-METHYLCITRATE_M-2H+Na,null
KYNURENATE_M-H,C01717
KYNURENATE_2M-2H+Na,C01717
KYNURENATE_M-H+HCOONa,C01717
METHYGLUTARATE_2M-2H+K,null
METHYGLUTARATE_2M-2H+Na,null
METHYGLUTARATE_M-2H+Na,null
METHYGLUTARATE_M-H,null
METHYGLUTARATE_M-H -H2O,null
METHYGLUTARATE_M-H+HCOONa,null
METHYGLUTARATE_2M+3Na -4H,null
METHYGLUTARATE_3M-3H+2Na,null
GLUTARATE_2M+3Na -4H,C00489
GLUTARATE_2M-2H+Na,C00489
GLUTARATE_M-H -H2O,C00489
GLUTARATE_M-2H+Na,C00489
GLUTARATE_M-H+HCOONa,C00489
GLUTARATE_M-H,C00489
MELATONIN_M-H,C01598
MELATONIN_2M-H -H2,C01598
MELATONIN_M+COOH,C01598
MELATONIN_M-H + HCOOH,C01598
"3,4-DIHYDROXYBENZOATE_M+CF3COO",C00230
"3,4-DIHYDROXYBENZOATE_M+Cl",C00230
"3,4-DIHYDROXYBENZOATE_M-H+HCOONa",C00230
"3,4-DIHYDROXYBENZOATE_M-H",C00230
"3,4-DIHYDROXYBENZOATE_2M-H",C00230
GLYCOCHOLATE_2M-2H+Na,C01921
GLYCOCHOLATE_M-H,C01921
GLYCOCHOLATE_M-H+HCOONa,C01921
GLYCOCHOLATE_M+Cl,C01921
GLYCOCHOLATE_2M-H,C01921
3-(4-HYDROXYPHENYL)PYRUVATE_M-H,C01179
3-(4-HYDROXYPHENYL)PYRUVATE_M-H+HCOONa,C01179
3-(4-HYDROXYPHENYL)PYRUVATE_M+OH,C01179
3-(4-HYDROXYPHENYL)PYRUVATE_M-H+H2O,C01179
3-(4-HYDROXYPHENYL)PYRUVATE_2M-2H+Na,C01179
N-ACETYLPHENYLALANINE_M-H,C03519
N-ACETYLPHENYLALANINE_2M-2H+K,C03519
N-ACETYLPHENYLALANINE_M-H+HCOONa,C03519
N-ACETYLPHENYLALANINE_2M-H,C03519
N-ACETYLPHENYLALANINE_M+CF3COO,C03519
N-ACETYLPHENYLALANINE_M+Cl,C03519
N-ACETYLPHENYLALANINE_3M-3H+2Na,C03519
N-ACETYLPHENYLALANINE_2M-2H+Na,C03519
GLUCOSE 1-PHOSPHATE_2M+Cl -H2O,C00103
GLUCOSE 1-PHOSPHATE_M-H,C00103
GLUCOSE 1-PHOSPHATE_2M-H,C00103
GLUCOSE 1-PHOSPHATE_M-H+HCOONa,C00103
L-TRYPTOPHANAMIDE_M-H,C00977
3-HYDROXYBENZALDEHYDE_M-H,C03067
3-HYDROXYBENZALDEHYDE_M+COOH -H2O,C03067
HIPPURATE_2M-H,C01586
HIPPURATE_3M-3H+2Na,C01586
HIPPURATE_M+Cl,C01586
HIPPURATE_M-H+HCOONa,C01586
HIPPURATE_M-H,C01586
HIPPURATE_2M-2H+K,C01586
HIPPURATE_2M-2H+Na,C01586
GLYCOCHENODEOXYCHOLATE_2M-2H+Na,C05466
GLYCOCHENODEOXYCHOLATE_M-H,C05466
GLYCOCHENODEOXYCHOLATE_M+CF3COO,C05466
GLYCOCHENODEOXYCHOLATE_M-H+HCOONa,C05466
GLYCOCHENODEOXYCHOLATE_2M-H,C05466
GLYCOCHENODEOXYCHOLATE_M+Cl,C05466
MALEATE_M+COOH,C01384
MALEATE_M-H,C01384
MALEATE_2M-2H+Na,C01384
MALEATE_3M-3H+2Na,C01384
MALEATE_M-H + HCOOH,C01384
MALEATE_M-H+HCOONa,C01384
3-(2-HYDROXYPHENYL)PROPANOATE_2M-2H+K,C01198
3-(2-HYDROXYPHENYL)PROPANOATE_2M-2H+Na,C01198
3-(2-HYDROXYPHENYL)PROPANOATE_2M-H,C01198
3-(2-HYDROXYPHENYL)PROPANOATE_M-H,C01198
3-(2-HYDROXYPHENYL)PROPANOATE_3M-3H+2Na,C01198
3-(2-HYDROXYPHENYL)PROPANOATE_M-H -H2O,C01198
3-(2-HYDROXYPHENYL)PROPANOATE_M-H+HCOONa,C01198
4-HYDROXYBENZOATE_M+Cl,C00156
4-HYDROXYBENZOATE_2M-2H+Na,C00156
4-HYDROXYBENZOATE_M+COOH -H2O,C00156
4-HYDROXYBENZOATE_2M-H,C00156
4-HYDROXYBENZOATE_M-H,C00156
4-HYDROXYBENZOATE_M-H+HCOONa,C00156
3-AMINO-5-HYDROXYBENZOATE_M-H + HCOOH,C12107
3-AMINO-5-HYDROXYBENZOATE_2M-H,C12107
3-AMINO-5-HYDROXYBENZOATE_M+COOH,C12107
3-AMINO-5-HYDROXYBENZOATE_M-H,C12107
3-AMINO-5-HYDROXYBENZOATE_M-H+HCOONa,C12107
ETHYLMALONATE_2M+3Na -4H,null
ETHYLMALONATE_M-H+HCOONa,null
ETHYLMALONATE_M-H,null
ETHYLMALONATE_3M-3H+2Na,null
ETHYLMALONATE_2M-H,null
ETHYLMALONATE_2M-2H+Na,null
3-AMINO-4-HYDROXYBENZOATE_M+Cl,C12115
3-AMINO-4-HYDROXYBENZOATE_M-H,C12115
3-AMINO-4-HYDROXYBENZOATE_M-H+HCOONa,C12115
BENZOATE_2M-2H+Na,C00180
BENZOATE_M-H,C00180
BENZOATE_M-H+HCOONa,C00180
3-CRESOTINIC ACID_M-H+HCOONa,C14088
3-CRESOTINIC ACID_3M-3H+2Na,C14088
3-CRESOTINIC ACID_2M-2H+Na,C14088
3-CRESOTINIC ACID_2M-2H+K,C14088
3-CRESOTINIC ACID_M-H,C14088
DIHYDROBIOPTERIN_M-H + HCOOH,C02953
DIHYDROBIOPTERIN_M-H+HCOONa,C02953
DIHYDROBIOPTERIN_2M-H,C02953
DIHYDROBIOPTERIN_M+e,C02953
DIHYDROBIOPTERIN_M+COOH,C02953
DIHYDROBIOPTERIN_M-H,C02953
DIHYDROBIOPTERIN_2M-2H+Na,C02953
DIHYDROBIOPTERIN_M+Cl,C02953
3-HYDROXYANTHRANILATE_M-H,C00632
3-HYDROXYANTHRANILATE_2M-H,C00632
3-HYDROXYANTHRANILATE_M+Cl,C00632
3-HYDROXYANTHRANILATE_2M-2H+Na,C00632
3-HYDROXYANTHRANILATE_M-H+HCOONa,C00632
XANTHURENATE_3M-3H+2Na,C02470
XANTHURENATE_M-H+HCOONa,C02470
XANTHURENATE_2M-H,C02470
XANTHURENATE_2M-2H+Na,C02470
XANTHURENATE_M-H,C02470
N6-(DELTA2-ISOPENTENYL)-ADENINE_M+CF3COO,C04083
N6-(DELTA2-ISOPENTENYL)-ADENINE_M+e,C04083
N6-(DELTA2-ISOPENTENYL)-ADENINE_M-H,C04083
N6-(DELTA2-ISOPENTENYL)-ADENINE_M+Cl,C04083
FUMARATE_3M-3H+2Na,C00122
FUMARATE_M-H+HCOONa,C00122
FUMARATE_2M-2H+K,C00122
FUMARATE_2M-2H+Na,C00122
FUMARATE_2M-H,C00122
FUMARATE_M-H,C00122
FUMARATE_M+COOH,C00122
FUMARATE_M-2H+Na,C00122
FUMARATE_M-H + HCOOH,C00122
10-HYDROXYDECANOATE_M-H+HCOONa,C02774
10-HYDROXYDECANOATE_M-H,C02774
10-HYDROXYDECANOATE_M+Cl,C02774
10-HYDROXYDECANOATE_M-H + HCOOH,C02774
10-HYDROXYDECANOATE_2M-2H+Na,C02774
10-HYDROXYDECANOATE_M+COOH,C02774
MANDELATE_M-H+HCOONa,C01984
MANDELATE_3M-3H+2Na,C01984
MANDELATE_2M-2H+K,C01984
MANDELATE_2M-2H+Na,C01984
MANDELATE_M-H,C01984
MANDELATE_2M-H,C01984
THIOPURINE S-METHYLETHER_M-H+HCOONa,C16614
THIOPURINE S-METHYLETHER_M+e,C16614
THIOPURINE S-METHYLETHER_M-H,C16614
2-HYDROXY-4-(METHYLTHIO)BUTANOATE_M-H+HCOONa,null
2-HYDROXY-4-(METHYLTHIO)BUTANOATE_M-H,null
2-HYDROXY-4-(METHYLTHIO)BUTANOATE_2M-2H+Na,null
2-HYDROXY-4-(METHYLTHIO)BUTANOATE_2M-H,null
2-HYDROXY-4-(METHYLTHIO)BUTANOATE_M+e,null
2-HYDROXY-4-(METHYLTHIO)BUTANOATE_2M-2H+K,null
2-HYDROXY-4-(METHYLTHIO)BUTANOATE_3M-3H+2Na,null
2-HYDROXY-4-(METHYLTHIO)BUTANOATE_M-2H+Na,null
INDOLE-3-ACETATE_M-H+HCOONa,C00954
INDOLE-3-ACETATE_M-H,C00954
CAFFEATE_M-H+HCOONa,C01481
CAFFEATE_2M-H,C01481
CAFFEATE_M-H,C01481
CAFFEATE_M+CF3COO,C01481
PREGNENOLONE SULFATE_M-H+HCOONa,C18044
PREGNENOLONE SULFATE_M-H,C18044
PREGNENOLONE SULFATE_2M-2H+Na,C18044
PREGNENOLONE SULFATE_2M-H,C18044
5-VALEROLACTONE_M-H,C02240
5-VALEROLACTONE_M+OH,C02240
5-VALEROLACTONE_M-H+H2O,C02240
"3,4 DIHYDROXYMANDELATE_2M-H +2H2O",C05580
"3,4 DIHYDROXYMANDELATE_M+CF3COO",C05580
"3,4 DIHYDROXYMANDELATE_M-H -H2O",C05580
"3,4 DIHYDROXYMANDELATE_M-H+HCOONa",C05580
"3,4 DIHYDROXYMANDELATE_M-H",C05580
"3,5-DIIODO-L-TYROSINE_2M-2H+Na",C01060
"3,5-DIIODO-L-TYROSINE_M-H+HCOONa",C01060
"3,5-DIIODO-L-TYROSINE_2M+3Na -4H",C01060
"3,5-DIIODO-L-TYROSINE_M-H",C01060
"3,5-DIIODO-L-TYROSINE_M+Cl",C01060
"3,5-DIIODO-L-TYROSINE_2M-H",C01060
"3,5-DIIODO-L-TYROSINE_M+CF3COO",C01060
"3,5-DIIODO-L-TYROSINE_M-2H+Na",C01060
"3,5-DIIODO-L-THYRONINE_M-H",null
"3,5-DIIODO-L-THYRONINE_M-H + HCOOH",null
"3,5-DIIODO-L-THYRONINE_M+COOH",null
"3,5-DIIODO-L-THYRONINE_M-H+HCOONa",null
"3,4-DIHYDROXYPHENYLACETATE_M+CF3COO",C01161
"3,4-DIHYDROXYPHENYLACETATE_M-H",C01161
"3,4-DIHYDROXYPHENYLACETATE_2M-2H+Na",C01161
"3,4-DIHYDROXYPHENYLACETATE_2M-H",C01161
"3,4-DIHYDROXYPHENYLACETATE_M-2H+Na",C01161
"3,4-DIHYDROXYPHENYLACETATE_M+Cl",C01161
"3,4-DIHYDROXYPHENYLACETATE_M-H+HCOONa",C01161
"3,4-DIHYDROXYPHENYLACETATE_2M-2H+K",C01161
"3,4-DIHYDROXYPHENYLACETATE_3M-3H+2Na",C01161
6-CARBOXYHEXANOATE_M+Cl,C02656
6-CARBOXYHEXANOATE_M-H+HCOONa,C02656
6-CARBOXYHEXANOATE_M-2H+Na,C02656
6-CARBOXYHEXANOATE_M-H,C02656
6-CARBOXYHEXANOATE_2M+3Na -4H,C02656
6-CARBOXYHEXANOATE_M-2H+K,C02656
6-CARBOXYHEXANOATE_2M-2H+Na,C02656
METHYLMALONATE_M-H+HCOONa,C02170
METHYLMALONATE_2M-2H+Na,C02170
METHYLMALONATE_2M-H,C02170
METHYLMALONATE_M-H,C02170
METHYLMALONATE_2M-2H+K,C02170
METHYLMALONATE_3M-3H+2Na,C02170
N-ACETYLPROLINE_M-H+HCOONa,null
N-ACETYLPROLINE_2M-H,null
N-ACETYLPROLINE_2M-2H+Na,null
N-ACETYLPROLINE_M-H,null
2-HYDROXYPHENYLACETATE_3M-3H+2Na,C01983
2-HYDROXYPHENYLACETATE_2M-2H+K,C01983
2-HYDROXYPHENYLACETATE_M-H+HCOONa,C01983
2-HYDROXYPHENYLACETATE_M-H,C01983
2-HYDROXYPHENYLACETATE_2M-2H+Na,C01983
2-HYDROXYPHENYLACETATE_2M-H,C01983
PTERIN_M-H,null
PTERIN_M-H+HCOONa,null
PYROCATECHOL_M-3H+2Na,C00090
PYROCATECHOL_M-H,C00090
5-METHYLCYTIDINE_M+Cl,null
5-METHYLCYTIDINE_M+COOH,null
5-METHYLCYTIDINE_M-H,null
5-METHYLCYTIDINE_M-H + HCOOH,null
5-METHYLCYTIDINE_2M+HCOO,null
5-METHYLCYTIDINE_M+CF3COO,null
5-METHYLCYTIDINE_M+e,null
FERULATE_M-H,C01494
N-ACETYL CARNOSINE_M+CF3COO,null
N-ACETYL CARNOSINE_M-H+HCOONa,null
N-ACETYL CARNOSINE_M+Cl,null
N-ACETYL CARNOSINE_M+e,null
N-ACETYL CARNOSINE_2M-2H+Na,null
N-ACETYL CARNOSINE_2M-H,null
N-ACETYL CARNOSINE_M-H,null
BETA-GLYCEROPHOSPHATE_2M-2H+Na,C02979
BETA-GLYCEROPHOSPHATE_2M-H,C02979
BETA-GLYCEROPHOSPHATE_3M-3H+2Na,C02979
BETA-GLYCEROPHOSPHATE_M-H+HCOONa,C02979
BETA-GLYCEROPHOSPHATE_3M-H,C02979
BETA-GLYCEROPHOSPHATE_M-H,C02979
5-METHOXYINDOLEACETATE_2M-2H+Na,C05660
5-METHOXYINDOLEACETATE_M-H+HCOONa,C05660
5-METHOXYINDOLEACETATE_M+COOH -H2O,C05660
5-METHOXYINDOLEACETATE_3M-3H+2Na,C05660
5-METHOXYINDOLEACETATE_M-H,C05660
5-METHOXYINDOLEACETATE_M-H + HCOOH,C05660
5-METHOXYINDOLEACETATE_M+COOH,C05660
5-METHOXYINDOLEACETATE_2M-H,C05660
PYRROLE-2-CARBOXYLATE_M-H+HCOONa,C05942
PYRROLE-2-CARBOXYLATE_M+Cl,C05942
PYRROLE-2-CARBOXYLATE_M-H,C05942
ARABITOL_M+COOH -H2O,null
ARABITOL_M-H,null
ARABITOL_2M-2H+K,null
TAGATOSE_M+COOH,C00795
TAGATOSE_M+OH,C00795
TAGATOSE_M+Cl,C00795
TAGATOSE_M-H + HCOOH,C00795
TAGATOSE_M-H -H2O,C00795
TAGATOSE_M-H+H2O,C00795
TAGATOSE_M+CH3COO,C00795
TAGATOSE_M-H,C00795
MANNITOL_M-H,C00392
MANNITOL_M-H -H2O,C00392
MANNITOL_M+Cl,C00392
MANNITOL_M-H + HCOOH,C00392
MANNITOL_M+COOH,C00392
MANNITOL_M+CF3COO,C00392
DETHIOBIOTIN_M+Cl,C01909
DETHIOBIOTIN_2M-H,C01909
DETHIOBIOTIN_2M-2H+K,C01909
DETHIOBIOTIN_M-H+HCOONa,C01909
DETHIOBIOTIN_2M-2H+Na,C01909
DETHIOBIOTIN_M-H,C01909
DETHIOBIOTIN_3M-3H+2Na,C01909
DETHIOBIOTIN_M+e,C01909
DETHIOBIOTIN_M-2H+Na,C01909
DETHIOBIOTIN_M+COOH,C01909
DETHIOBIOTIN_M-H + HCOOH,C01909
3-HYDROXYPHENYLACETATE_M-H+HCOONa,C05593
3-HYDROXYPHENYLACETATE_3M-3H+2Na,C05593
3-HYDROXYPHENYLACETATE_M+COOH,C05593
3-HYDROXYPHENYLACETATE_M-2H+Na,C05593
3-HYDROXYPHENYLACETATE_M-H,C05593
3-HYDROXYPHENYLACETATE_M-H + HCOOH,C05593
3-HYDROXYPHENYLACETATE_2M-2H+K,C05593
3-HYDROXYPHENYLACETATE_2M-H,C05593
3-HYDROXYPHENYLACETATE_2M-2H+Na,C05593
HOMOVANILLATE_2M-2H+Na,C05582
HOMOVANILLATE_M-H+HCOONa,C05582
HOMOVANILLATE_2M-H,C05582
HOMOVANILLATE_M-H,C05582
OXOGLUTARATE_2M-2H+Na,C00026
OXOGLUTARATE_M-H,C00026
OXOGLUTARATE_M-H + HCOOH,C00026
OXOGLUTARATE_M+COOH,C00026
OXOGLUTARATE_M-2H+Na,C00026
OXOGLUTARATE_2M+3Na -4H,C00026
RESORCINOL MONOACETATE_2M-H,C12064
RESORCINOL MONOACETATE_M-H,C12064
SALICYLAMIDE_2M-H -H2,null
SALICYLAMIDE_M-H -H2O,null
SALICYLAMIDE_M-H,null
HYDROXYPHENYLLACTATE_M-H,C03672
HYDROXYPHENYLLACTATE_M-H+HCOONa,C03672
HYDROXYPHENYLLACTATE_2M-2H+Na,C03672
HYDROXYPHENYLLACTATE_2M-H,C03672
HYDROXYPHENYLLACTATE_M+Cl,C03672
HYDROXYPHENYLLACTATE_3M-3H+2Na,C03672
HYDROXYPHENYLLACTATE_M-H -H2O,C03672
HYDROXYPHENYLLACTATE_2M-2H+K,C03672
MYOINOSITOL_2M+COOH-H2O,C00137
MYOINOSITOL_M-H,C00137
MYOINOSITOL_2M+HCOO-H2O,C00137
MYOINOSITOL_2M+Cl -H2O,C00137
MYOINOSITOL_M+OH,C00137
MYOINOSITOL_M-H -H2O,C00137
MYOINOSITOL_M-H+H2O,C00137
MYOINOSITOL_M+Cl,C00137
L-GULONOLACTONE_M-H,C05410
L-GULONOLACTONE_M-H -H2O,C05410
L-GULONOLACTONE_M+OH,C05410
L-GULONOLACTONE_M-H+H2O,C05410
HOMOGENTISATE_M-H,C00544
HOMOGENTISATE_M-H+HCOONa,C00544
HOMOGENTISATE_M+CF3COO,C00544
4-QUINOLINECARBOXYLATE_M-H,C06414
4-QUINOLINECARBOXYLATE_2M-2H+Na,C06414
4-QUINOLINECARBOXYLATE_M-H+HCOONa,C06414
4-QUINOLINECARBOXYLATE_3M-3H+2Na,C06414
N-ACETYLSEROTONIN_M+Cl,C00978
N-ACETYLSEROTONIN_M-H + HCOOH,C00978
N-ACETYLSEROTONIN_M-H,C00978
N-ACETYLSEROTONIN_M+COOH,C00978
N-ACETYLSEROTONIN_M+COOH -H2O,C00978
"2,6-DIHYDROXYPYRIDINE_M-H",C03056
ACETOACETATE_M-H,C00164
SALSOLINOL_M+COOH,C09642
SALSOLINOL_2M-H,C09642
SALSOLINOL_M+Cl,C09642
SALSOLINOL_M-H + HCOOH,C09642
SALSOLINOL_M-H,C09642
3-HYDROXYBENZOATE_2M+3Na -4H,C00587
3-HYDROXYBENZOATE_M-H+HCOONa,C00587
3-HYDROXYBENZOATE_M-H,C00587
3-HYDROXYBENZOATE_M-H + HCOOH,C00587
3-HYDROXYBENZOATE_M+COOH,C00587
3-METHOXY-4-HYDROXYMANDELATE_2M-2H+Na,C05584
3-METHOXY-4-HYDROXYMANDELATE_2M-H,C05584
3-METHOXY-4-HYDROXYMANDELATE_M-H,C05584
3-METHOXY-4-HYDROXYMANDELATE_M-H+HCOONa,C05584
3-METHOXY-4-HYDROXYMANDELATE_3M-3H+2Na,C05584
3-METHOXY-4-HYDROXYMANDELATE_M+Cl,C05584
3-METHOXY-4-HYDROXYMANDELATE_2M-2H+K,C05584
BIOTIN_M+e,C00120
BIOTIN_M-H + HCOOH,C00120
BIOTIN_2M-2H+Na,C00120
BIOTIN_2M-H,C00120
BIOTIN_3M-3H+2Na,C00120
BIOTIN_M+Cl,C00120
BIOTIN_M+COOH,C00120
BIOTIN_M-H+HCOONa,C00120
BIOTIN_M-2H+Na,C00120
BIOTIN_M-H,C00120
SUCROSE_M-H -H2O,C00089
SUCROSE_M-H+HCOONa,C00089
SUCROSE_M+COOH,C00089
SUCROSE_M+Cl,C00089
SUCROSE_M+CF3COO,C00089
SUCROSE_2M+HCOO,C00089
SUCROSE_2M-H,C00089
SUCROSE_M-H,C00089
SUCROSE_M-H + HCOOH,C00089
"2',4'-DIHYDROXYACETOPHENONE_M-H",C03663
"2',4'-DIHYDROXYACETOPHENONE_M-H -H2O",C03663
"2',4'-DIHYDROXYACETOPHENONE_2M-H",C03663
"2',4'-DIHYDROXYACETOPHENONE_2M+HCOO",C03663
PSICOSE_M-H,C06468
PSICOSE_M-H + HCOOH,C06468
PSICOSE_M+COOH,C06468
PSICOSE_M+CH3COO,C06468
PSICOSE_M-H -H2O,C06468
PSICOSE_M-H+H2O,C06468
PSICOSE_M+OH,C06468
PSICOSE_M+Cl,C06468
SUBERATE_2M+3Na -4H,C08278
SUBERATE_M-2H+Na,C08278
SUBERATE_2M-H,C08278
SUBERATE_M-H,C08278
SUBERATE_M-H+HCOONa,C08278
SUBERATE_M-2H+K,C08278
SUBERATE_M+Cl,C08278
SUBERATE_2M-2H+Na,C08278
SUBERATE_2M-2H+K,C08278
2-METHYLGLUTARATE_M-H,null
2-METHYLGLUTARATE_3M-3H+2Na,null
2-METHYLGLUTARATE_M-2H+Na,null
2-METHYLGLUTARATE_2M+3Na -4H,null
2-METHYLGLUTARATE_M-H -H2O,null
2-METHYLGLUTARATE_2M-2H+K,null
2-METHYLGLUTARATE_2M-2H+Na,null
2-METHYLGLUTARATE_M-H+HCOONa,null
MANNOSE_M+Cl,C00159
MANNOSE_M+OH,C00159
MANNOSE_M+COOH,C00159
MANNOSE_M-H+H2O,C00159
MANNOSE_M+CF3COO,C00159
MANNOSE_M-H,C00159
MANNOSE_M-H + HCOOH,C00159
MANNOSE_M-H -H2O,C00159
PYRIDOXAL_M-H+HCOONa,C00250
PYRIDOXAL_M-H,C00250
PYRIDOXAL_M+CF3COO,C00250
PYRIDOXAL_M+Cl,C00250
CELLOBIOSE_M+COOH,C06422
CELLOBIOSE_2M-2H+Na,C06422
CELLOBIOSE_M-H,C06422
CELLOBIOSE_2M-H,C06422
CELLOBIOSE_2M+Cl,C06422
CELLOBIOSE_2M+HCOO,C06422
CELLOBIOSE_M+CF3COO,C06422
CELLOBIOSE_M-H + HCOOH,C06422
CELLOBIOSE_M-H -H2O,C06422
